date,rbd_p_ppm,acid_dosing_pct,bleaching_earth_dosing_pct,feed_ffa_pct,feed_mi_pct,feed_iv,feed_dobi,feed_car_pv,feed_p_ppm,log_feed_ffa_pct,log_feed_p_ppm,time_trend,missing_transition_phase,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,feed_tank_NT1/NT2,feed_tank_NT1/NT3,feed_tank_NT2,feed_tank_NT2/NT3,feed_tank_NT2/TK3,feed_tank_NT3,feed_tank_NT3/NT1,feed_tank_NT3/NT1/NT2,feed_tank_NT3/TK3,feed_tank_TK3,feed_tank_TK3/NT1,feed_tank_TK3/NT1/TK4,feed_tank_TK3/NT2,feed_tank_TK3/NT2/TK3,feed_tank_TK3/NT2/TK3/NT3,feed_tank_TK3/NT3,feed_tank_TK3/NT3/TK3,feed_tank_TK3/TK4,feed_tank_TK4,feed_tank_TK4/TK3,feed_tank_TK4/TK6,feed_type_CPO
2025-04-10,1.9,0.065,1.15,4.89,0.22,52.6,2.3049999999999997,473.5,34.0,1.7732559976634952,3.5553480614894135,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-11,0.7,0.065,1.270833333,4.250000000000002,0.215,52.870000000000005,2.29,465.5,23.8,1.6582280766035327,3.2108436531709366,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-12,0.8,0.065,1.3,4.56,0.2075,53.22,2.28,464.0,24.9,1.715598108262491,3.254242968705492,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-13,0.7,0.065,1.3333333335000002,4.6775,0.21375,53.155,2.2275,452.25,27.65,1.7365109949975766,3.3551534431607486,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-14,0.6,0.065,1.366666667,4.795,0.22,53.09,2.175,440.5,30.4,1.756995476791715,3.4468078929142076,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-15,1.2,0.065,1.466666667,4.925,0.22,52.870000000000005,2.255,468.0,33.8,1.7791806870211948,3.5496173867804286,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-16,0.4,0.065,1.366666667,5.035,0.21,53.105,2.285,474.5,32.6,1.7975758545494949,3.5145260669691587,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-17,0.6,0.065,1.4875,5.015000000000001,0.21,53.02,2.27,479.5,27.5,1.7942563494266424,3.349904087274605,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-18,0.4,0.065,1.5,5.050000000000001,0.22,52.915,2.38,500.0,26.7,1.8000582720427503,3.3214324131932926,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-19,0.6,0.065,1.4,4.6850000000000005,0.2275,52.645,2.33,490.0,27.4,1.7378311272024995,3.3463891451671604,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-20,0.2,0.065,1.44,4.87,0.2275,52.55,2.295,478.0,34.2,1.7698546338400052,3.5610460826040513,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-21,0.4,0.065,1.5,5.18,0.225,52.695,2.3,477.0,32.1,1.8213182714695995,3.4995332823830174,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-22,0.4,0.065,1.57,5.04,0.22,52.834999999999994,2.285,468.0,25.8,1.7984040119467235,3.288401887516811,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-23,0.4,0.065,1.7,4.859999999999999,0.22,52.905,2.285,468.5,25.9,1.7681496035889213,3.292126286607793,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-24,0.3,0.065,1.7,5.095,0.215,52.66,2.195,470.5,23.5,1.8074687629332349,3.1986731175506815,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-25,0.3,0.06,1.7,4.855,0.225,52.72,2.24,471.5,24.8,1.7672959970496807,3.250374491927572,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-26,0.6,0.06,1.7,4.744999999999999,0.225,52.585,2.24,466.0,26.3,1.748329911300719,3.3068867021909143,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-27,0.9,0.06,1.7,4.975,0.215,52.760000000000005,2.25,454.5,26.9,1.7875840978175743,3.32862668882732,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-28,0.4,0.06,1.65,4.875,0.215,52.535,2.1399999999999997,458.0,29.0,1.7707060600302227,3.4011973816621555,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-29,1.5,0.067,1.43,4.250000000000002,0.21,52.385000000000005,2.1399999999999997,392.5,22.5,1.6582280766035327,3.1570004211501135,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-30,0.3,0.066,1.3763636364999998,4.250000000000002,0.2075,52.335,2.1399999999999997,399.5,21.7,1.6582280766035327,3.122364924487357,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-01,0.5,0.065,1.322727273,4.109999999999999,0.21,52.47,2.1525000000000007,420.5,24.6,1.631199404215613,3.242592351485517,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-02,0.8,0.065,1.5,4.35,0.225,52.595,2.1525000000000007,446.5,27.5,1.6770965609079151,3.349904087274605,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-03,0.9,0.065,1.5,4.699999999999999,0.215,52.474999999999994,2.255,480.0,28.0,1.7404661748405044,3.367295829986474,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-04,0.5,0.065,1.5,4.66,0.22,52.61,2.22,465.5,31.7,1.7334238922150915,3.4873750779032076,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-05,0.5,0.065,1.529166667,4.72,0.22,52.675,2.335,466.5,25.4,1.7439688053917064,3.2733640101522705,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-06,0.4,0.065,1.545454545,4.395,0.205,52.65,2.325,479.0,27.8,1.6854725987100978,3.3603753871419,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-07,0.2,0.087916667,1.108333333,4.295,0.23,52.34,2.34,465.5,27.2,1.6667629790533698,3.339321977944068,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-08,1.4,0.09,1.129166667,4.175,0.22,52.47,2.34,475.0,26.2,1.6438393391514328,3.3032169733019514,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-09,2.1,0.09,1.070833333,4.175,0.22,52.655,2.365,480.0,30.4,1.6438393391514328,3.4468078929142076,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-10,1.7,0.09,1.086363636,4.24,0.21,52.735,2.3049999999999997,473.0,28.7,1.6563214983329508,3.391147045808654,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-11,1.9,0.09,1.1,4.4399999999999995,0.22,52.31,2.2649999999999997,462.5,30.0,1.6937790608678511,3.4339872044851463,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-12,1.4,0.09,1.1,4.33,0.21,52.625,2.24,459.5,27.2,1.673351238177753,3.339321977944068,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-13,1.6,0.080833333,0.854166667,4.105,0.21,52.415,2.295,477.0,29.7,1.630220451616629,3.4242626545931514,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-14,2.2,0.066875,0.725,4.08,0.225,52.535,2.3049999999999997,472.5,31.3,1.6253112615903906,3.475067230228611,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-15,1.5,0.0775,0.7,4.31,0.215,52.655,2.26,467.5,25.4,1.6695918352538475,3.2733640101522705,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-16,2.6,0.076842105,0.811111111,4.38,0.2,52.695,2.3,469.0,26.6,1.682688374173693,3.3178157727231046,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-17,3.1,0.08,0.87,4.52,0.22,52.48,2.3,469.0,25.2,1.7083778602890038,3.265759410767051,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-18,0.6,0.08,1.0,3.71,0.19499999999999998,52.52,2.18,451.0,36.0,1.5496879080283263,3.6109179126442243,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-19,0.6,0.07,0.920833333,3.98,0.21,52.55,2.245,458.5,22.1,1.6054298910365616,3.139832617527748,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-20,1.4,0.07,0.833333333,4.3,0.225,52.474999999999994,2.27,462.0,22.8,1.667706820558076,3.169685580677429,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-21,2.8,0.07,0.833333333,4.54,0.21,52.48,2.24,507.5,30.7,1.7119945007591924,3.456316680883235,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-22,3.2,0.07,0.833333333,4.445,0.215,52.595,2.285,464.0,29.3,1.694697756384924,3.4111477125153233,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-23,2.4,0.07625,0.895833333,4.37,0.215,52.28,2.28,463.0,26.9,1.6808279085207734,3.32862668882732,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-24,2.2,0.08,0.9,4.234999999999999,0.215,52.51,2.25,458.5,29.6,1.6553668443225,3.4210000089583352,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-25,2.2,0.08,0.9,4.165,0.215,52.59,2.31,475.5,30.9,1.6419051025716018,3.462606009790799,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-26,1.4,0.08,0.834782609,4.265000000000001,0.205,52.635000000000005,2.295,463.5,26.7,1.661081145585939,3.3214324131932926,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-27,3.1,0.075,0.829166667,4.12,0.215,52.67,2.28,466.5,23.4,1.6331544390514163,3.1945831322991562,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-28,2.6,0.07,0.8875,3.885,0.215,52.605,2.1525000000000007,433.5,32.5,1.586169285494746,3.5115454388310208,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-29,2.5,0.07,0.866666667,3.81,0.215,52.504999999999995,2.235,461.5,26.1,1.5706970841176697,3.299533727885655,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-30,2.2,0.065434783,0.843478261,3.71,0.205,52.625,2.29,463.0,25.3,1.5496879080283263,3.269568939183719,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-31,1.4,0.065,0.8,3.855,0.215,52.515,2.27,458.0,27.1,1.5800091017432882,3.3357695763397,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-01,1.7,0.065,0.85,4.03,0.195,52.545,2.325,468.0,28.7,1.6154199841116479,3.391147045808654,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-02,1.8,0.065,0.8,3.975,0.205,52.575,2.25,458.0,29.0,1.604425370610556,3.4011973816621555,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-03,1.7,0.065,0.86,3.93,0.215,52.485,2.115,452.5,28.8,1.5953389880545987,3.3945083935113587,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-04,1.9,0.065,0.8,4.055,0.21,52.675,2.14,428.0,28.6,1.6203778524724346,3.3877743613300146,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-05,2.1,0.065,0.8,3.97,0.21,52.64,2.145,452.0,28.7,1.6034198401085373,3.391147045808654,156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-06,2.6,0.065,0.8,3.985,0.22,52.45,2.3049999999999997,465.0,28.4,1.6064334034138017,3.380994674344636,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-07,2.3,0.065,0.8,3.895,0.23,52.565,2.245,456.5,32.9,1.5882142759824738,3.5234150143864045,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-08,3.1,0.065,0.8,3.96,0.22,52.47,2.27,456.0,30.9,1.601405740736836,3.462606009790799,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-09,2.9,0.065,0.98,3.6406250000000004,0.21,52.605,2.085,439.5,25.8,1.5348490554430279,3.288401887516811,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-10,2.3,0.065,1.0,3.97,0.205,52.49,2.125,458.5,26.2,1.6034198401085373,3.3032169733019514,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-11,2.9,0.065,1.2,4.015000000000001,0.21,52.415,2.22,455.0,28.1,1.612433421413899,3.370738174177447,162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-12,2.3,0.065,1.02,4.23,0.205,52.575,2.21,450.0,30.3,1.6544112780768316,3.4436180975461075,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-13,2.3,0.065,1.1,4.175,0.23,52.655,2.225,458.0,28.7,1.6438393391514328,3.391147045808654,164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-14,2.7,0.065,1.1,4.1850000000000005,0.22,52.36,2.1100000000000003,452.0,34.1375,1.6457698416814908,3.5592689362326504,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-15,3.5,0.065,1.0,4.109999999999999,0.22,52.48,2.175,439.5,31.4,1.631199404215613,3.4781584227982836,166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-16,3.2,0.07,0.99,3.98,0.22,52.48,2.1900000000000004,454.5,27.6,1.6054298910365616,3.353406717825807,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-17,2.8,0.067,0.8,4.215,0.22,52.57,2.205,452.5,24.4,1.6515390884527357,3.2347491740244907,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-18,3.0,0.067,0.8,4.045,0.22,52.555,2.21,453.5,22.8,1.6183976538055722,3.169685580677429,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
